list_name,official_id,gender,additional_info,extra
EU,EU.7755.2,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""dmitry sergeyevich perminov""},{""full_name"":""дмитрий сергеевич перминов""},{""full_name"":""dmitrij sergejevitj perminov""}],""citizenships"":[],""birth_datas"":[{""date"":""1979-04-03"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7756.1,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""margarita nikolajevna pavlova""},{""full_name"":""margarita nikolayevna pavlova""},{""full_name"":""маргарита николаевна павлова""}],""citizenships"":[],""birth_datas"":[{""date"":""1979-01-22"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7757.0,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""jegor afanasievitj borisov""},{""full_name"":""егор афанасьевич борисов""},{""full_name"":""yegor afanasyevich borisov""}],""citizenships"":[],""birth_datas"":[{""date"":""1954-08-15"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7758.96,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""jelena aleksejevna perminova""},{""full_name"":""yelena alekseyevna perminova""},{""full_name"":""елена алексеевна перминова""}],""citizenships"":[],""birth_datas"":[{""date"":""1980-12-05"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7759.95,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""aleksandr jurjevitj bryksin""},{""full_name"":""александр юрьевич брыксин""},{""full_name"":""alexander yuryevich bryksin""}],""citizenships"":[],""birth_datas"":[{""date"":""1967-01-20"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7761.72,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""елена владимировна писарева""},{""full_name"":""elena vladimirovna pisareva""},{""full_name"":""jelena vladimirovna pisareva""}],""citizenships"":[],""birth_datas"":[{""date"":""1967-01-20"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7762.71,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""michail vladimirovitj belousov""},{""full_name"":""михаил владимирович белоусов""},{""full_name"":""mikhail vladimirovich belousov""}],""citizenships"":[],""birth_datas"":[{""date"":""1953-10-11"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7763.70,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""irina aleksandrovna petina""},{""full_name"":""irina alexandrovna petina""},{""full_name"":""ирина александровна петина""}],""citizenships"":[],""birth_datas"":[{""date"":""1972-08-31"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7764.69,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""сергей николаевич перминов""},{""full_name"":""sergej nikolajevitj perminov""},{""full_name"":""sergey nikolayevich perminov""}],""citizenships"":[],""birth_datas"":[{""date"":""1968-09-16"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7765.68,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""vladimir vladimirovitj poletajev""},{""full_name"":""vladimir vladimirovich poletayev""},{""full_name"":""владимир владимирович полетаев""}],""citizenships"":[],""birth_datas"":[{""date"":""1975-05-23"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7766.67,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""sergei vladimirovich berezkin""},{""full_name"":""sergej vladimirovitj berjozkin""},{""full_name"":""сергей владимирович берёзкин""}],""citizenships"":[],""birth_datas"":[{""date"":""1955-06-23"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7767.66,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""александр васильевич ракитин""},{""full_name"":""alexander vasilyevich rakitin""},{""full_name"":""aleksandr vasiljevitj rakitin""}],""citizenships"":[],""birth_datas"":[{""date"":""1958-05-17"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7768.65,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""vladimir andrejevitj beketov""},{""full_name"":""vladimir andreyevich beketov""},{""full_name"":""владимир андреевич бекетов""}],""citizenships"":[],""birth_datas"":[{""date"":""1949-03-29"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7769.64,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""jelena vasiljevna bibikova""},{""full_name"":""елена васильевна бибикова""},{""full_name"":""yelena vasilyevna bibikova""}],""citizenships"":[],""birth_datas"":[{""date"":""1956-09-23"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7770.42,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""andrej vladimirovitj tjernysjov""},{""full_name"":""андрей владимирович чернышёв""},{""full_name"":""andrey vladimirovich chernyshev""}],""citizenships"":[],""birth_datas"":[{""date"":""1970-07-10"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7771.41,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""aleksandr vladimirovitj dvojnych""},{""full_name"":""alexander vlademirovich dvoinykh""},{""full_name"":""александр владимирович двойных""}],""citizenships"":[],""birth_datas"":[{""date"":""1984-01-19"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7772.40,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""vadim yevgenyevich dengin""},{""full_name"":""вадим евгеньевич деньгин""},{""full_name"":""vadim jevgenjevitj dengin""}],""citizenships"":[],""birth_datas"":[{""date"":""1980-09-23"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7773.39,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""konstantin konstantinovitj dolgov""},{""full_name"":""константин константинович долгов""},{""full_name"":""konstantin konstantinovich dolgov""}],""citizenships"":[],""birth_datas"":[{""date"":""1968-08-12"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7774.38,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""геннадий егорович емельянов""},{""full_name"":""gennady egorovich emelyanov""},{""full_name"":""gennadij jegorovitj jemeljanov""}],""citizenships"":[],""birth_datas"":[{""date"":""1957-01-01"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7775.37,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""ольга николаевна епифанова""},{""full_name"":""olga nikolayevna epifanova""},{""full_name"":""olga nikolajevna jepifanova""}],""citizenships"":[],""birth_datas"":[{""date"":""1966-08-19"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7776.36,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""арсен сулейманович фадзаев""},{""full_name"":""arsen suleymanovich fadzayev""},{""full_name"":""arsen sulejmanovitj fadzajev""}],""citizenships"":[],""birth_datas"":[{""date"":""1952-09-05"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7792.75,M,"","{""addresses"":[{""city"":""Moscow"",""street"":""1, Lipovaya Aleya, Nemchinovo, Odinstvo district"",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""RU""}],""name_aliases"":[{""full_name"":""roman arkadyevich abramovich""},{""full_name"":""roman arkadjevitj abramovitj""},{""full_name"":""роман аркадьевич абрамович""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1966-10-24"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Saratov"",""country_code"":""RU""}]}"
EU,EU.7793.74,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""german borisovitj chan""},{""full_name"":""german borisovich khan""},{""full_name"":""german chan""},{""full_name"":""герман борисович хан""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1961-10-24"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Kyiv"",""country_code"":""UA""}]}"
EU,EU.7794.73,M,Corrigendum 2022/427 (OJ L87I) [corr. 04/04/2022-1],"{""addresses"":[],""name_aliases"":[{""full_name"":""viktor filippovich rashnikov""},{""full_name"":""виктор филиппович рашников""},{""full_name"":""viktor filippovitj rasjnikov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1948-10-13"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Magnitorsk"",""country_code"":""RU""}]}"
EU,EU.7795.72,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""алексей викторович кузьмичёв""},{""full_name"":""alexej kuzmičev""},{""full_name"":""aleksej viktorovitj kuzmitjov""},{""full_name"":""alexey viktorovich kuzmichev""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1962-10-15"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Kirov"",""country_code"":""RU""}]}"
EU,EU.7797.70,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""aleksandr nikolajevitj sjochin""},{""full_name"":""alexandr nikolajevič šochin""},{""full_name"":""alexander nikolayevich shokhin""},{""full_name"":""alexander nikolajevič šochin""},{""full_name"":""александр николаевич шохин""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1951-12-25"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Savinskoye"",""city"":""Savinskoye"",""country_code"":""RU""}]}"
EU,EU.7799.68,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""armen sumbatovitj gasparjan""},{""full_name"":""armen sumbatovich gasparyan""},{""full_name"":""армен сумбатович гaспарян""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1975-07-04"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Moscow"",""country_code"":""RU""}]}"
EU,EU.7800.74,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""artjom grigorijevitj sjejnin""},{""full_name"":""artem grigoryevich sheynin""},{""full_name"":""artyom grigoryevich sheynin""},{""full_name"":""артём григорьевич шейнин""},{""full_name"":""artjem grigorijevitj sjejnin""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1966-01-26"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Moscow"",""country_code"":""RU""}]}"
EU,EU.7801.73,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""dmitrij jevgenevitj kulikov""},{""full_name"":""дмитрий евгеньевич куликов""},{""full_name"":""dmitry yevgenevich kulikov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1967-11-18"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Shakhtyorsk"",""country_code"":""UA""}]}"
EU,EU.7802.72,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""konstantin lvovitj ernst""},{""full_name"":""konstantin lvovich ernst""},{""full_name"":""константин львович эрнст""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1961-02-06"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Moscow"",""country_code"":""RU""}]}"
EU,EU.7803.71,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""марина владимировна сечина""},{""full_name"":""marina vladimirovna sechina""},{""full_name"":""marina vladimirovna setjina""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""year"":1962,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7804.70,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""sulejman abusaidovitj kerimov""},{""full_name"":""suleyman abusaidovich kerimov""},{""full_name"":""sulejman kerimov""},{""full_name"":""сулейман абусаидович керимов""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1966-03-12"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Dagestan"",""city"":""Derbent"",""country_code"":""RU""}]}"
EU,EU.7805.69,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""tigran oganesovich khudaverdyan""},{""full_name"":""tigran oganesovitj chudaverdjan""},{""full_name"":""тигран оганесович худавердян""},{""full_name"":""tigran chudaverdjan""}],""citizenships"":[{""place"":"""",""country_code"":""AM""}],""birth_datas"":[{""date"":""1981-12-28"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Yerevan"",""country_code"":""AM""}]}"
EU,EU.7806.68,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""владимир валерьевич рашевский""},{""full_name"":""vladimir valerievich rashevsky""},{""full_name"":""vladimir valeryevich rashevskiy""},{""full_name"":""vladimir valerjevitj rasjevskij""},{""full_name"":""vladimir raševskij""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1973-09-29"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Moscow"",""country_code"":""RU""}]}"
EU,EU.7816.37,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""александр петрович петров""},{""full_name"":""alexander petrovich petrov""},{""full_name"":""aleksandr petrovitj petrov""}],""citizenships"":[],""birth_datas"":[{""date"":""1958-05-21"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7832.76,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""александр александрович михеев""},{""full_name"":""aleksander aleksandrovitj michejev""},{""full_name"":""alexander alexandrovich mikheev""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1961-11-18"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Moscow"",""country_code"":""RU""}]}"
EU,EU.7833.75,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""андрей валерьевич рюмин""},{""full_name"":""andrey valerievich ryumin""},{""full_name"":""andrej valerijevitj rjumin""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1980-06-12"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.7852.14,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""алексей евгеньевич филатов""},{""full_name"":""aleksej jevgenjevič filatov""},{""full_name"":""aleksej jevgenjevitj filatov""},{""full_name"":""alexey yevgenevich filatov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1983-02-12"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
